100,5000
125932,5.5
Prof_000001,14.931488,27.905632,79
Prof_000002,27.053201,26.192977,64
Prof_000003,9.026541,30.049421,95
Prof_000004,26.146888,12.756683,99
Prof_000005,19.719099,11.033241,72
Prof_000006,21.966128,17.021912,93
Prof_000007,18.502027,13.643534,79
Prof_000008,30.585852,31.266892,61
Prof_000009,24.618908,21.771352,94
Prof_000010,21.309066,6.948077,63
Prof_000011,10.386603,3.189017,65
Prof_000012,27.225303,6.816947,31
Prof_000013,15.128332,7.400373,25
Prof_000014,6.364264,6.593713,19
Prof_000015,9.647707,32.667736,60
Prof_000016,28.273367,18.087972,45
Prof_000017,11.980949,21.079195,18
Prof_000018,18.828616,21.826568,54
Prof_000019,32.283251,17.507490,11
Prof_000020,26.240731,11.475504,72
Prof_000021,26.197415,18.502349,14
Prof_000022,29.845884,14.706859,16
Prof_000023,13.673750,11.199442,33
Prof_000024,30.670794,26.931736,83
Prof_000025,31.579812,4.792658,27
Prof_000026,5.681675,18.479861,66
Prof_000027,22.996808,8.466415,73
Prof_000028,13.566788,29.406978,78
Prof_000029,3.700691,4.625140,15
Prof_000030,4.992875,16.431052,11
Prof_000031,32.219024,9.848399,98
Prof_000032,28.627594,29.766242,47
Prof_000033,19.292810,10.699972,66
Prof_000034,25.907462,13.956209,55
Prof_000035,23.131713,18.076061,45
Prof_000036,4.278410,18.648193,37
Prof_000037,31.055052,15.829128,47
Prof_000038,24.728570,30.624294,78
Prof_000039,25.256029,11.228802,52
Prof_000040,13.721460,21.899364,94
Prof_000041,8.079225,23.335842,40
Prof_000042,29.502257,15.903136,16
Prof_000043,13.010114,27.576033,79
Prof_000044,29.901172,9.569045,56
Prof_000045,23.700097,13.210805,79
Prof_000046,20.759204,31.394048,38
Prof_000047,28.860290,22.419121,54
Prof_000048,30.819094,15.886798,87
Prof_000049,27.543007,14.653100,46
Prof_000050,30.429161,23.226556,56
Prof_000051,9.574749,17.174720,58
Prof_000052,30.703848,31.207571,50
Prof_000053,29.531865,7.129800,25
Prof_000054,16.058603,21.932418,45
Prof_000055,11.531782,21.287895,86
Prof_000056,12.323736,26.280063,97
Prof_000057,9.883199,16.111007,64
Prof_000058,11.387040,8.325993,58
Prof_000059,15.595038,19.393313,74
Prof_000060,30.304118,7.788213,69
Prof_000061,6.882260,5.795136,23
Prof_000062,25.914257,17.563322,72
Prof_000063,31.150120,32.242550,15
Prof_000064,14.595650,23.233351,79
Prof_000065,14.159906,25.193126,26
Prof_000066,10.067846,11.524811,13
Prof_000067,10.432382,20.234655,69
Prof_000068,25.064455,7.271694,27
Prof_000069,26.904112,6.464247,81
Prof_000070,25.452142,7.623058,20
Prof_000071,31.603121,4.935894,20
Prof_000072,18.746901,4.275878,75
Prof_000073,10.301871,7.986320,81
Prof_000074,25.079632,26.633942,52
Prof_000075,32.122154,22.396910,84
Prof_000076,25.892045,21.883750,59
Prof_000077,7.147072,5.504414,81
Prof_000078,5.446964,18.306302,37
Prof_000079,9.239653,4.797192,46
Prof_000080,27.690318,16.542614,26
Prof_000081,25.767425,19.899559,46
Prof_000082,7.834214,4.258165,57
Prof_000083,9.229858,32.699807,29
Prof_000084,6.864054,29.398669,62
