100,50000
1268514,5.5
Prof_000001,27.390290,23.729291,30
Prof_000002,6.744376,5.363864,31
Prof_000003,15.758860,13.149203,85
Prof_000004,5.091530,23.694165,46
Prof_000005,22.388989,20.324471,36
Prof_000006,11.971549,32.418098,24
Prof_000007,5.189680,10.840101,53
Prof_000008,14.565257,31.189181,76
Prof_000009,32.750965,12.381303,31
Prof_000010,11.359426,27.975662,72
Prof_000011,19.792610,20.598800,39
Prof_000012,8.638710,28.137240,83
Prof_000013,29.792889,14.624092,60
Prof_000014,12.631895,28.214418,68
Prof_000015,4.447015,5.789043,78
Prof_000016,27.218334,22.049735,27
Prof_000017,25.113599,28.337305,62
Prof_000018,9.186508,30.462710,39
Prof_000019,21.856875,7.372459,44
Prof_000020,25.396930,10.778038,24
Prof_000021,10.896136,10.745864,50
Prof_000022,19.285965,3.868478,32
Prof_000023,32.757660,12.585816,60
Prof_000024,22.667119,30.351222,11
Prof_000025,26.026884,32.008625,21
Prof_000026,20.307425,30.526545,37
Prof_000027,26.363785,12.319494,74
Prof_000028,24.643586,25.446135,31
Prof_000029,21.360553,22.656673,53
Prof_000030,26.145716,3.775481,29
Prof_000031,23.525217,22.307568,67
Prof_000032,18.344873,19.864050,73
Prof_000033,18.026759,15.138816,14
Prof_000034,20.211275,24.031381,52
Prof_000035,32.509419,6.383634,72
Prof_000036,14.829498,12.108205,40
Prof_000037,13.676683,9.905555,29
Prof_000038,20.191371,30.615463,24
Prof_000039,28.666684,12.934342,16
Prof_000040,12.642967,9.358489,13
Prof_000041,7.585034,21.193568,87
Prof_000042,31.213062,29.450392,99
Prof_000043,22.596527,30.448819,86
Prof_000044,20.805492,22.356648,100
Prof_000045,23.832130,10.457080,30
Prof_000046,30.464648,13.451208,26
Prof_000047,31.015257,13.857346,80
Prof_000048,26.696162,15.309521,45
Prof_000049,7.040902,15.542017,56
Prof_000050,19.625651,13.407437,24
Prof_000051,23.215642,6.050321,59
Prof_000052,13.655876,30.955148,96
Prof_000053,29.270611,3.392324,46
Prof_000054,14.026667,30.347246,73
Prof_000055,7.405736,24.437295,61
Prof_000056,13.330864,23.169634,21
Prof_000057,20.320026,11.490770,63
Prof_000058,9.639588,11.043926,34
Prof_000059,31.100574,9.416553,42
Prof_000060,17.573633,26.945080,16
Prof_000061,8.096288,21.432704,54
Prof_000062,32.990050,14.538282,62
Prof_000063,27.547803,5.611545,79
Prof_000064,18.853562,26.186213,58
Prof_000065,7.293650,31.088705,67
Prof_000066,4.839026,4.979212,14
Prof_000067,3.634361,27.009291,51
Prof_000068,28.101616,14.994902,87
Prof_000069,13.042148,29.404972,28
Prof_000070,21.542267,8.628283,20
Prof_000071,29.497917,16.947884,90
Prof_000072,26.138654,31.373131,14
Prof_000073,10.117057,16.317943,19
Prof_000074,23.434496,32.278242,76
Prof_000075,26.923322,7.717631,67
Prof_000076,26.850335,7.508129,93
Prof_000077,19.746411,31.519610,55
Prof_000078,4.831155,26.340385,47
Prof_000079,20.226598,13.794214,37
Prof_000080,12.582919,20.184716,10
Prof_000081,22.863929,24.020248,61
Prof_000082,18.729539,13.921945,49
Prof_000083,26.616847,22.998289,60
Prof_000084,20.103261,13.331155,60
Prof_000085,19.659438,6.158995,21
Prof_000086,20.806879,8.145528,20
Prof_000087,7.218659,15.657355,71
Prof_000088,29.675297,13.445533,38
Prof_000089,13.423775,13.835715,44
Prof_000090,19.253346,19.609793,66
Prof_000091,24.817923,6.847097,98
Prof_000092,6.066707,12.603681,51
Prof_000093,6.644066,11.064334,28
Prof_000094,22.558548,7.397861,39
Prof_000095,25.282578,23.370665,62
Prof_000096,15.090912,31.641467,85
Prof_000097,13.263412,14.646506,43
Prof_000098,5.344796,30.320452,13
Prof_000099,11.351607,6.380259,34
Prof_000100,10.239255,21.948057,62
Aluno_000001,27.793585,27.511045,89
Aluno_000002,10.868399,27.546134,30
Aluno_000003,8.691667,31.512243,30
Aluno_000004,13.047958,7.043697,4
Aluno_000005,24.353490,18.615442,94
Aluno_000006,23.162540,28.801304,21
Aluno_000007,9.104985,15.671413,100
Aluno_000008,24.435747,25.729246,23
Aluno_000009,30.827108,12.249052,31
Aluno_000010,3.319716,13.494295,74
Aluno_000011,12.835762,22.609685,18
Aluno_000012,4.956191,14.910629,40
Aluno_000013,12.931080,22.599174,10
Aluno_000014,26.679434,6.800987,3
Aluno_000015,26.449044,20.782687,94
Aluno_000016,15.993732,3.418688,100
Aluno_000017,28.664822,20.742628,13
Aluno_000018,19.954872,23.362131,60
Aluno_000019,28.105827,3.856489,88
Aluno_000020,20.171931,29.502830,8
Aluno_000021,26.004134,18.959317,52
Aluno_000022,32.330730,9.834471,25
Aluno_000023,3.263717,31.609120,50
Aluno_000024,11.558172,23.266477,39
Aluno_000025,4.460772,30.590825,49
Aluno_000026,20.900510,11.377888,41
Aluno_000027,23.988517,13.796533,27
Aluno_000028,4.095707,22.356702,33
Aluno_000029,26.857689,3.419597,91
Aluno_000030,21.902284,27.275141,22
Aluno_000031,28.393829,19.806732,78
Aluno_000032,8.249361,4.396016,32
Aluno_000033,25.458146,23.558651,51
Aluno_000034,25.115141,24.704232,60
Aluno_000035,21.907062,20.063974,35
Aluno_000036,6.723291,11.787072,96
Aluno_000037,19.321543,14.411196,80
Aluno_000038,13.720316,5.554021,87
Aluno_000039,26.520498,19.085260,19
Aluno_000040,17.376085,21.778488,62
Aluno_000041,30.856376,27.481270,12
Aluno_000042,8.977803,4.776595,88
Aluno_000043,24.833297,21.344893,1
Aluno_000044,22.464490,9.573511,21
Aluno_000045,4.548652,18.190986,42
Aluno_000046,5.697718,10.866774,94
Aluno_000047,12.962790,29.442481,21
Aluno_000048,20.701132,10.447078,54
Aluno_000049,32.851311,4.920936,53
Aluno_000050,22.684910,12.316273,8
Aluno_000051,21.803345,21.258373,13
Aluno_000052,3.369569,25.908201,57
Aluno_000053,29.162222,7.624888,85
Aluno_000054,24.410148,13.589885,62
Aluno_000055,33.068373,22.182720,47
Aluno_000056,17.363990,8.286233,85
Aluno_000057,10.762829,30.424749,3
Aluno_000058,19.469642,22.841793,73
Aluno_000059,30.115304,32.096126,17
Aluno_000060,17.987111,8.434132,93
Aluno_000061,17.000906,31.163956,47
Aluno_000062,28.306437,20.184829,47
Aluno_000063,28.331908,26.463695,24
Aluno_000064,29.084632,15.507569,49
Aluno_000065,25.523842,27.683218,58
Aluno_000066,16.641591,18.269541,11
Aluno_000067,11.877742,13.827186,97
Aluno_000068,19.152074,16.511160,37
Aluno_000069,27.801045,7.539964,49
Aluno_000070,27.422684,10.062222,67
Aluno_000071,16.048456,27.369419,98
Aluno_000072,25.494168,11.286674,60
Aluno_000073,31.828467,23.311284,6
Aluno_000074,23.107410,11.463810,98
Aluno_000075,17.597942,28.443771,33
Aluno_000076,27.307727,7.594522,47
Aluno_000077,25.479351,31.098848,43
Aluno_000078,25.262543,22.114163,53
Aluno_000079,5.321732,20.311259,100
Aluno_000080,15.694477,20.847175,48
Aluno_000081,6.816716,27.345574,12
Aluno_000082,8.872760,28.836068,12
Aluno_000083,13.047228,15.194458,56
Aluno_000084,20.434422,24.524835,48
Aluno_000085,32.287057,7.348274,26
Aluno_000086,32.417693,14.357106,2
Aluno_000087,23.343780,14.835513,32
Aluno_000088,5.846797,24.411860,80
Aluno_000089,3.575670,21.672248,27
Aluno_000090,17.816019,25.454207,1
Aluno_000091,30.748729,17.673612,24
Aluno_000092,16.472460,11.623746,25
Aluno_000093,31.437909,22.728080,99
Aluno_000094,10.739339,8.235003,100
Aluno_000095,26.782177,3.259642,25
Aluno_000096,28.305216,22.933816,56
Aluno_000097,19.469884,30.098893,62
Aluno_000098,12.993351,3.677976,21
Aluno_000099,25.902811,29.017113,92
Aluno_000100,4.065387,29.927772,10
Aluno_000101,11.984878,24.689868,39
Aluno_000102,7.225380,2.983079,41
Aluno_000103,25.094940,31.828659,21
Aluno_000104,21.200906,9.572177,44
Aluno_000105,32.726384,25.170610,90
Aluno_000106,10.544222,5.516925,53
Aluno_000107,14.840671,29.975113,42
Aluno_000108,20.403193,23.516682,32
Aluno_000109,29.451684,12.778581,5
Aluno_000110,13.738222,27.642532,93
Aluno_000111,18.276348,22.733862,31
Aluno_000112,20.532754,8.543438,69
Aluno_000113,9.921414,4.246232,5
Aluno_000114,30.963345,30.026105,86
Aluno_000115,27.653878,32.324225,16
Aluno_000116,24.714093,31.528732,82
Aluno_000117,32.211811,6.138756,40
Aluno_000118,5.667415,28.439473,100
Aluno_000119,5.711650,23.806750,13
Aluno_000120,16.677360,23.368321,18
Aluno_000121,26.585247,4.938034,52
Aluno_000122,32.613147,23.721582,36
Aluno_000123,14.938264,7.925918,42
Aluno_000124,18.404499,19.516340,50
Aluno_000125,14.858871,10.889949,87
Aluno_000126,31.323810,28.642721,66
Aluno_000127,4.886159,29.635219,5
Aluno_000128,31.581451,18.356564,48
Aluno_000129,16.082670,11.307573,39
Aluno_000130,11.331798,29.044796,48
Aluno_000131,28.273528,10.236547,57
Aluno_000132,14.075303,32.545891,29
Aluno_000133,28.685364,26.985338,40
Aluno_000134,18.492089,16.242718,78
Aluno_000135,7.311039,30.897014,73
Aluno_000136,3.535048,31.669449,29
Aluno_000137,23.091032,30.396285,82
Aluno_000138,6.022203,32.648195,66
Aluno_000139,19.864535,4.529296,12
Aluno_000140,13.119244,20.926702,87
Aluno_000141,17.269423,31.223406,59
Aluno_000142,28.558625,10.943054,95
Aluno_000143,26.999619,18.655582,7
Aluno_000144,27.663156,26.640076,15
Aluno_000145,23.384872,9.582288,32
Aluno_000146,17.518836,5.494954,74
Aluno_000147,5.740845,18.158400,96
Aluno_000148,12.843738,28.094139,71
Aluno_000149,12.036856,30.926209,73
Aluno_000150,29.523222,27.835827,8
Aluno_000151,27.205276,15.847895,88
Aluno_000152,13.944181,29.558270,76
Aluno_000153,29.906465,16.796308,95
Aluno_000154,19.025604,16.466384,81
