100,100000
2520320,5.5
Prof_000001,14.931488,27.905632,25
Prof_000002,27.053201,26.192977,29
Prof_000003,9.026541,30.049421,93
Prof_000004,26.146888,12.756683,98
Prof_000005,19.719099,11.033241,57
Prof_000006,21.966128,17.021912,85
Prof_000007,18.502027,13.643534,63
Prof_000008,30.585852,31.266892,87
Prof_000009,24.618908,21.771352,46
Prof_000010,21.309066,6.948077,46
Prof_000011,10.386603,3.189017,82
Prof_000012,27.225303,6.816947,46
Prof_000013,15.128332,7.400373,86
Prof_000014,6.364264,6.593713,57
Prof_000015,9.647707,32.667736,21
Prof_000016,28.273367,18.087972,97
Prof_000017,11.980949,21.079195,90
Prof_000018,18.828616,21.826568,15
Prof_000019,32.283251,17.507490,79
Prof_000020,26.240731,11.475504,23
Prof_000021,26.197415,18.502349,61
Prof_000022,29.845884,14.706859,29
Prof_000023,13.673750,11.199442,72
Prof_000024,30.670794,26.931736,33
Prof_000025,31.579812,4.792658,82
Prof_000026,5.681675,18.479861,51
Prof_000027,22.996808,8.466415,86
Prof_000028,13.566788,29.406978,62
Prof_000029,3.700691,4.625140,84
Prof_000030,4.992875,16.431052,75
Prof_000031,32.219024,9.848399,94
Prof_000032,28.627594,29.766242,99
Prof_000033,19.292810,10.699972,57
Prof_000034,25.907462,13.956209,86
Prof_000035,23.131713,18.076061,60
Prof_000036,4.278410,18.648193,67
Prof_000037,31.055052,15.829128,70
Prof_000038,24.728570,30.624294,76
Prof_000039,25.256029,11.228802,53
Prof_000040,13.721460,21.899364,69
Prof_000041,8.079225,23.335842,22
Prof_000042,29.502257,15.903136,34
Prof_000043,13.010114,27.576033,14
Prof_000044,29.901172,9.569045,61
Prof_000045,23.700097,13.210805,44
Prof_000046,20.759204,31.394048,25
Prof_000047,28.860290,22.419121,57
Prof_000048,30.819094,15.886798,87
Prof_000049,27.543007,14.653100,30
Prof_000050,30.429161,23.226556,89
Prof_000051,9.574749,17.174720,10
Prof_000052,30.703848,31.207571,82
Prof_000053,29.531865,7.129800,18
Prof_000054,16.058603,21.932418,35
Prof_000055,11.531782,21.287895,68
Prof_000056,12.323736,26.280063,53
Prof_000057,9.883199,16.111007,77
Prof_000058,11.387040,8.325993,53
Prof_000059,15.595038,19.393313,14
Prof_000060,30.304118,7.788213,23
Prof_000061,6.882260,5.795136,81
Prof_000062,25.914257,17.563322,98
Prof_000063,31.150120,32.242550,76
Prof_000064,14.595650,23.233351,37
Prof_000065,14.159906,25.193126,83
Prof_000066,10.067846,11.524811,35
Prof_000067,10.432382,20.234655,95
Prof_000068,25.064455,7.271694,15
Prof_000069,26.904112,6.464247,64
Prof_000070,25.452142,7.623058,10
Prof_000071,31.603121,4.935894,75
Prof_000072,18.746901,4.275878,39
Prof_000073,10.301871,7.986320,89
Prof_000074,25.079632,26.633942,42
Prof_000075,32.122154,22.396910,90
Prof_000076,25.892045,21.883750,86
Prof_000077,7.147072,5.504414,58
Prof_000078,5.446964,18.306302,46
Prof_000079,9.239653,4.797192,73
Prof_000080,27.690318,16.542614,41
Prof_000081,25.767425,19.899559,89
Prof_000082,7.834214,4.258165,73
Prof_000083,9.229858,32.699807,22
Prof_000084,6.864054,29.398669,97
Prof_000085,4.721727,32.633970,61
Prof_000086,5.269864,28.816196,80
Prof_000087,30.792074,2.824848,49
Prof_000088,8.511168,20.516765,91
Prof_000089,14.850707,7.593945,86
Prof_000090,27.690855,30.090800,53
Prof_000091,19.674551,13.472861,14
Prof_000092,16.677275,20.082900,66
Prof_000093,6.089202,23.321623,14
Prof_000094,25.818815,18.624240,80
Prof_000095,32.866854,11.828854,94
Prof_000096,29.428413,20.009133,50
Prof_000097,21.967298,25.134279,68
Prof_000098,25.534086,3.762627,51
Prof_000099,30.861297,27.697156,56
Prof_000100,28.031126,28.898140,31
Aluno_000001,25.414336,32.083024,26
Aluno_000002,32.607872,29.800990,8
Aluno_000003,18.017756,22.706410,93
Aluno_000004,28.000355,7.619040,14
Aluno_000005,5.409840,29.368463,87
Aluno_000006,10.541324,22.191210,44
Aluno_000007,9.974109,21.584391,42
Aluno_000008,12.606014,23.718599,57
Aluno_000009,10.042839,12.563311,38
Aluno_000010,22.092166,4.924829,36
Aluno_000011,22.633962,9.409692,87
Aluno_000012,32.243971,18.020579,21
Aluno_000013,19.483206,11.101260,93
Aluno_000014,6.498417,24.278057,48
Aluno_000015,20.876198,16.844503,42
Aluno_000016,16.627527,31.029543,83
Aluno_000017,28.530533,12.790534,83
Aluno_000018,3.196944,15.735399,32
Aluno_000019,21.054439,13.048289,41
Aluno_000020,10.116751,27.697299,59
Aluno_000021,17.588508,22.964279,98
Aluno_000022,12.248670,17.158075,80
Aluno_000023,8.576674,24.062618,98
Aluno_000024,4.325929,21.354685,18
Aluno_000025,23.979514,15.119512,31
Aluno_000026,22.229205,22.918095,9
Aluno_000027,8.638674,13.113476,31
Aluno_000028,21.914737,20.973176,57
Aluno_000029,12.951233,24.621880,54
Aluno_000030,9.166383,24.913153,95
Aluno_000031,23.642696,30.327431,64
Aluno_000032,10.817964,22.293910,79
Aluno_000033,5.729309,18.673229,2
Aluno_000034,29.421518,10.514908,56
